GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:1901137	carbohydrate derivative biosynthetic process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c229310_g3_i5|m.14143,lcl|c221883_g2_i12|m.7953,lcl|c228940_g3_i1|m.13807	
GO:0045851	pH reduction	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:1901657	glycosyl compound metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0042445	hormone metabolic process	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:1901659	glycosyl compound biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0006996	organelle organization	biological_process	1E0		lcl|c235901_g3_i2|m.21452,lcl|c222639_g5_i2|m.8480,lcl|c222555_g2_i4|m.8428,lcl|c240692_g2_i1|m.27612	
GO:0023052	signaling	biological_process	1E0		lcl|c244489_g1_i1|m.32283,lcl|c222155_g2_i2|m.8140,lcl|c243429_g2_i2|m.30976,lcl|c237211_g6_i4|m.23025,lcl|c228940_g3_i1|m.13807	
GO:0042451	purine nucleoside biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0006461	protein complex assembly	biological_process	1E0		lcl|c208411_g1_i1|m.1783,lcl|c229310_g3_i5|m.14143,lcl|c240692_g2_i1|m.27612	
GO:0042455	ribonucleoside biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0006464	cellular protein modification process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c228940_g3_i1|m.13807	
GO:0046390	ribose phosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0023051	regulation of signaling	biological_process	1E0		lcl|c204885_g2_i1|m.1407	
GO:0007015	actin filament organization	biological_process	1E0		lcl|c222555_g2_i4|m.8428	
GO:0043603	cellular amide metabolic process	biological_process	1E0		lcl|c231430_g2_i12|m.16236,lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498	
GO:0043604	amide biosynthetic process	biological_process	1E0		lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498	
GO:0010605	negative regulation of macromolecule metabolic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0015992	proton transport	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0043043	peptide biosynthetic process	biological_process	1E0		lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498	
GO:0006486	protein glycosylation	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c228940_g3_i1|m.13807	
GO:0007035	vacuolar acidification	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0050789	regulation of biological process	biological_process	1E0		lcl|c235901_g3_i2|m.21452,lcl|c231430_g2_i12|m.16236,lcl|c220011_g4_i9|m.6707,lcl|c222155_g2_i2|m.8140,lcl|c243429_g2_i2|m.30976,lcl|c204885_g2_i1|m.1407,lcl|c237211_g6_i4|m.23025,lcl|c228940_g3_i1|m.13807	
GO:0015985	energy coupled proton transport, down electrochemical gradient	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0006487	protein N-linked glycosylation	biological_process	1E0		lcl|c228789_g1_i1|m.13647	
GO:2001141	regulation of RNA biosynthetic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0015986	ATP synthesis coupled proton transport	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0090407	organophosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0050790	regulation of catalytic activity	biological_process	1E0		lcl|c237211_g6_i4|m.23025	
GO:0030003	cellular cation homeostasis	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0030004	cellular monovalent inorganic cation homeostasis	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0015988	energy coupled proton transmembrane transport, against electrochemical gradient	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0050794	regulation of cellular process	biological_process	1E0		lcl|c235901_g3_i2|m.21452,lcl|c220011_g4_i9|m.6707,lcl|c222155_g2_i2|m.8140,lcl|c243429_g2_i2|m.30976,lcl|c204885_g2_i1|m.1407,lcl|c237211_g6_i4|m.23025,lcl|c228940_g3_i1|m.13807	
GO:0055067	monovalent inorganic cation homeostasis	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0015991	ATP hydrolysis coupled proton transport	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:2000112	regulation of cellular macromolecule biosynthetic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:2000113	negative regulation of cellular macromolecule biosynthetic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0043623	cellular protein complex assembly	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0019693	ribose phosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0055080	cation homeostasis	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0010629	negative regulation of gene expression	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0071822	protein complex subunit organization	biological_process	1E0		lcl|c208411_g1_i1|m.1783,lcl|c222555_g2_i4|m.8428,lcl|c229310_g3_i5|m.14143,lcl|c240692_g2_i1|m.27612	
GO:0055082	cellular chemical homeostasis	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0044699	single-organism process	biological_process	1E0		lcl|c235901_g3_i2|m.21452,lcl|c240942_g2_i1|m.27973,lcl|c244489_g1_i1|m.32283,lcl|c222155_g2_i2|m.8140,lcl|c222555_g2_i4|m.8428,lcl|c243429_g2_i2|m.30976,lcl|c223345_g3_i1|m.9044,lcl|c229507_g2_i4|m.14343,lcl|c229310_g3_i5|m.14143,lcl|c223351_g1_i1|m.9046,lcl|c205713_g1_i1|m.1484,lcl|c238399_g3_i5|m.24485,lcl|c234322_g7_i1|m.19718,lcl|c231430_g2_i12|m.16236,lcl|c222639_g5_i2|m.8480,lcl|c238399_g3_i3|m.24484,lcl|c228789_g1_i1|m.13647,lcl|c234041_g5_i1|m.19364,lcl|c235548_g1_i1|m.21054,lcl|c220011_g4_i9|m.6707,lcl|c234898_g1_i3|m.20394,lcl|c229342_g3_i2|m.14179,lcl|c242974_g2_i1|m.30459,lcl|c230944_g4_i1|m.15814,lcl|c237211_g6_i4|m.23025,lcl|c228940_g3_i1|m.13807,lcl|c227188_g1_i3|m.12224,lcl|c227069_g2_i12|m.12102,lcl|c235769_g7_i2|m.21324,lcl|c240253_g1_i1|m.26963,lcl|c228728_g1_i4|m.13597	
GO:0055085	transmembrane transport	biological_process	1E0		lcl|c238399_g3_i5|m.24485,lcl|c234322_g7_i1|m.19718,lcl|c240942_g2_i1|m.27973,lcl|c238399_g3_i3|m.24484,lcl|c229310_g3_i5|m.14143	
GO:0071824	protein-DNA complex subunit organization	biological_process	1E0		lcl|c240692_g2_i1|m.27612	
GO:0044700	single organism signaling	biological_process	1E0		lcl|c244489_g1_i1|m.32283,lcl|c222155_g2_i2|m.8140,lcl|c243429_g2_i2|m.30976,lcl|c237211_g6_i4|m.23025,lcl|c228940_g3_i1|m.13807	
GO:0055086	nucleobase-containing small molecule metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0006508	proteolysis	biological_process	1E0		lcl|c231430_g2_i12|m.16236,lcl|c244489_g1_i1|m.32283,lcl|c235446_g2_i1|m.20934,lcl|c243429_g2_i2|m.30976,lcl|c228940_g3_i1|m.13807,lcl|c232242_g3_i1|m.17174	
GO:0030029	actin filament-based process	biological_process	1E0		lcl|c222555_g2_i4|m.8428	
GO:0070271	protein complex biogenesis	biological_process	1E0		lcl|c208411_g1_i1|m.1783,lcl|c229310_g3_i5|m.14143,lcl|c240692_g2_i1|m.27612	
GO:0016485	protein processing	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0044707	single-multicellular organism process	biological_process	1E0		lcl|c231430_g2_i12|m.16236,lcl|c244489_g1_i1|m.32283	
GO:0044710	single-organism metabolic process	biological_process	1E0		lcl|c222155_g2_i2|m.8140,lcl|c234898_g1_i3|m.20394,lcl|c223345_g3_i1|m.9044,lcl|c229342_g3_i2|m.14179,lcl|c229507_g2_i4|m.14343,lcl|c229310_g3_i5|m.14143,lcl|c242974_g2_i1|m.30459,lcl|c223351_g1_i1|m.9046,lcl|c230944_g4_i1|m.15814,lcl|c228940_g3_i1|m.13807,lcl|c227188_g1_i3|m.12224,lcl|c205713_g1_i1|m.1484,lcl|c228789_g1_i1|m.13647,lcl|c234041_g5_i1|m.19364,lcl|c235769_g7_i2|m.21324,lcl|c240253_g1_i1|m.26963,lcl|c235548_g1_i1|m.21054,lcl|c228728_g1_i4|m.13597	
GO:0005975	carbohydrate metabolic process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c223345_g3_i1|m.9044,lcl|c216650_g2_i1|m.4697,lcl|c229342_g3_i2|m.14179,lcl|c240253_g1_i1|m.26963,lcl|c228940_g3_i1|m.13807,lcl|c239719_g1_i1|m.26241	
GO:0009056	catabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c239719_g1_i1|m.26241	
GO:0044711	single-organism biosynthetic process	biological_process	1E0		lcl|c234041_g5_i1|m.19364,lcl|c229310_g3_i5|m.14143,lcl|c227188_g1_i3|m.12224	
GO:0009058	biosynthetic process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498,lcl|c234041_g5_i1|m.19364,lcl|c229310_g3_i5|m.14143,lcl|c221883_g2_i12|m.7953,lcl|c240692_g2_i1|m.27612,lcl|c228940_g3_i1|m.13807,lcl|c227188_g1_i3|m.12224	
GO:0044712	single-organism catabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0035383	thioester metabolic process	biological_process	1E0		lcl|c227188_g1_i3|m.12224	
GO:0032774	RNA biosynthetic process	biological_process	1E0		lcl|c240692_g2_i1|m.27612	
GO:0009059	macromolecule biosynthetic process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498,lcl|c240692_g2_i1|m.27612,lcl|c228940_g3_i1|m.13807	
GO:0006518	peptide metabolic process	biological_process	1E0		lcl|c231430_g2_i12|m.16236,lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498	
GO:0035384	thioester biosynthetic process	biological_process	1E0		lcl|c227188_g1_i3|m.12224	
GO:0006520	cellular amino acid metabolic process	biological_process	1E0		lcl|c223351_g1_i1|m.9046	
GO:0010646	regulation of cell communication	biological_process	1E0		lcl|c204885_g2_i1|m.1407	
GO:0071840	cellular component organization or biogenesis	biological_process	1E0		lcl|c208411_g1_i1|m.1783,lcl|c235901_g3_i2|m.21452,lcl|c222639_g5_i2|m.8480,lcl|c222555_g2_i4|m.8428,lcl|c229310_g3_i5|m.14143,lcl|c240692_g2_i1|m.27612	
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0019725	cellular homeostasis	biological_process	1E0		lcl|c220011_g4_i9|m.6707,lcl|c229310_g3_i5|m.14143	
GO:0016043	cellular component organization	biological_process	1E0		lcl|c208411_g1_i1|m.1783,lcl|c235901_g3_i2|m.21452,lcl|c222639_g5_i2|m.8480,lcl|c222555_g2_i4|m.8428,lcl|c229310_g3_i5|m.14143,lcl|c240692_g2_i1|m.27612	
GO:0032787	monocarboxylic acid metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c227188_g1_i3|m.12224	
GO:0044723	single-organism carbohydrate metabolic process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c229342_g3_i2|m.14179,lcl|c240253_g1_i1|m.26963,lcl|c228940_g3_i1|m.13807	
GO:0030641	regulation of cellular pH	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0044724	single-organism carbohydrate catabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0016052	carbohydrate catabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c239719_g1_i1|m.26241	
GO:0005996	monosaccharide metabolic process	biological_process	1E0		lcl|c240253_g1_i1|m.26963	
GO:0051452	intracellular pH reduction	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0051453	regulation of intracellular pH	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0007267	cell-cell signaling	biological_process	1E0		lcl|c244489_g1_i1|m.32283	
GO:0006002	fructose 6-phosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0019752	carboxylic acid metabolic process	biological_process	1E0		lcl|c223345_g3_i1|m.9044,lcl|c229342_g3_i2|m.14179,lcl|c223351_g1_i1|m.9046,lcl|c227188_g1_i3|m.12224	
GO:0006004	fucose metabolic process	biological_process	1E0		lcl|c240253_g1_i1|m.26963	
GO:0040029	regulation of gene expression, epigenetic	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0016070	RNA metabolic process	biological_process	1E0		lcl|c240692_g2_i1|m.27612	
GO:0050886	endocrine process	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0008015	blood circulation	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0046483	heterocycle metabolic process	biological_process	1E0		lcl|c229032_g2_i3|m.13895,lcl|c218223_g3_i1|m.5642,lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143,lcl|c240692_g2_i1|m.27612,lcl|c215616_g6_i2|m.4120	
GO:0003008	system process	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0006333	chromatin assembly or disassembly	biological_process	1E0		lcl|c240692_g2_i1|m.27612	
GO:0006334	nucleosome assembly	biological_process	1E0		lcl|c240692_g2_i1|m.27612	
GO:0034728	nucleosome organization	biological_process	1E0		lcl|c240692_g2_i1|m.27612	
GO:0003013	circulatory system process	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0050896	response to stimulus	biological_process	1E0		lcl|c222155_g2_i2|m.8140,lcl|c243429_g2_i2|m.30976,lcl|c237211_g6_i4|m.23025,lcl|c228940_g3_i1|m.13807	
GO:0009100	glycoprotein metabolic process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c228940_g3_i1|m.13807	
GO:0009101	glycoprotein biosynthetic process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c228940_g3_i1|m.13807	
GO:0019219	regulation of nucleobase-containing compound metabolic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0046496	nicotinamide nucleotide metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0019222	regulation of metabolic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452,lcl|c231430_g2_i12|m.16236,lcl|c237211_g6_i4|m.23025	
GO:0009108	coenzyme biosynthetic process	biological_process	1E0		lcl|c227188_g1_i3|m.12224	
GO:0044237	cellular metabolic process	biological_process	1E0		lcl|c218223_g3_i1|m.5642,lcl|c227721_g2_i2|m.12707,lcl|c234898_g1_i3|m.20394,lcl|c223345_g3_i1|m.9044,lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143,lcl|c223351_g1_i1|m.9046,lcl|c228940_g3_i1|m.13807,lcl|c227188_g1_i3|m.12224,lcl|c231430_g2_i12|m.16236,lcl|c229032_g2_i3|m.13895,lcl|c228789_g1_i1|m.13647,lcl|c232541_g3_i1|m.17498,lcl|c240692_g2_i1|m.27612,lcl|c215616_g6_i2|m.4120	
GO:0044238	primary metabolic process	biological_process	1E0		lcl|c244489_g1_i1|m.32283,lcl|c235446_g2_i1|m.20934,lcl|c243429_g2_i2|m.30976,lcl|c223345_g3_i1|m.9044,lcl|c229507_g2_i4|m.14343,lcl|c229310_g3_i5|m.14143,lcl|c223351_g1_i1|m.9046,lcl|c205713_g1_i1|m.1484,lcl|c231430_g2_i12|m.16236,lcl|c229032_g2_i3|m.13895,lcl|c228789_g1_i1|m.13647,lcl|c216650_g2_i1|m.4697,lcl|c232541_g3_i1|m.17498,lcl|c234041_g5_i1|m.19364,lcl|c240692_g2_i1|m.27612,lcl|c215616_g6_i2|m.4120,lcl|c218223_g3_i1|m.5642,lcl|c227721_g2_i2|m.12707,lcl|c229342_g3_i2|m.14179,lcl|c242974_g2_i1|m.30459,lcl|c230944_g4_i1|m.15814,lcl|c228940_g3_i1|m.13807,lcl|c232242_g3_i1|m.17174,lcl|c235769_g7_i2|m.21324,lcl|c240253_g1_i1|m.26963,lcl|c239719_g1_i1|m.26241	
GO:0044763	single-organism cellular process	biological_process	1E0		lcl|c235901_g3_i2|m.21452,lcl|c240942_g2_i1|m.27973,lcl|c244489_g1_i1|m.32283,lcl|c220011_g4_i9|m.6707,lcl|c222155_g2_i2|m.8140,lcl|c222555_g2_i4|m.8428,lcl|c243429_g2_i2|m.30976,lcl|c234898_g1_i3|m.20394,lcl|c223345_g3_i1|m.9044,lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143,lcl|c223351_g1_i1|m.9046,lcl|c237211_g6_i4|m.23025,lcl|c228940_g3_i1|m.13807,lcl|c227188_g1_i3|m.12224,lcl|c238399_g3_i5|m.24485,lcl|c234322_g7_i1|m.19718,lcl|c222639_g5_i2|m.8480,lcl|c238399_g3_i3|m.24484,lcl|c228789_g1_i1|m.13647	
GO:0061572	actin filament bundle organization	biological_process	1E0		lcl|c222555_g2_i4|m.8428	
GO:0044765	single-organism transport	biological_process	1E0		lcl|c238399_g3_i5|m.24485,lcl|c234322_g7_i1|m.19718,lcl|c240942_g2_i1|m.27973,lcl|c238399_g3_i3|m.24484,lcl|c227069_g2_i12|m.12102,lcl|c229310_g3_i5|m.14143	
GO:0044767	single-organism developmental process	biological_process	1E0		lcl|c244489_g1_i1|m.32283	
GO:0009116	nucleoside metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0009117	nucleotide metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0009119	ribonucleoside metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0009123	nucleoside monophosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0044249	cellular biosynthetic process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498,lcl|c229310_g3_i5|m.14143,lcl|c240692_g2_i1|m.27612,lcl|c228940_g3_i1|m.13807,lcl|c227188_g1_i3|m.12224	
GO:0009124	nucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0051017	actin filament bundle assembly	biological_process	1E0		lcl|c222555_g2_i4|m.8428	
GO:0009126	purine nucleoside monophosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0009127	purine nucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0042592	homeostatic process	biological_process	1E0		lcl|c220011_g4_i9|m.6707,lcl|c229310_g3_i5|m.14143	
GO:0009132	nucleoside diphosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0007154	cell communication	biological_process	1E0		lcl|c244489_g1_i1|m.32283,lcl|c222155_g2_i2|m.8140,lcl|c243429_g2_i2|m.30976,lcl|c237211_g6_i4|m.23025,lcl|c228940_g3_i1|m.13807	
GO:0044260	cellular macromolecule metabolic process	biological_process	1E0		lcl|c229032_g2_i3|m.13895,lcl|c228789_g1_i1|m.13647,lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498,lcl|c240692_g2_i1|m.27612,lcl|c228940_g3_i1|m.13807	
GO:0098655	cation transmembrane transport	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0009135	purine nucleoside diphosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0043170	macromolecule metabolic process	biological_process	1E0		lcl|c244489_g1_i1|m.32283,lcl|c235446_g2_i1|m.20934,lcl|c218223_g3_i1|m.5642,lcl|c227721_g2_i2|m.12707,lcl|c243429_g2_i2|m.30976,lcl|c228940_g3_i1|m.13807,lcl|c232242_g3_i1|m.17174,lcl|c231430_g2_i12|m.16236,lcl|c229032_g2_i3|m.13895,lcl|c228789_g1_i1|m.13647,lcl|c232541_g3_i1|m.17498,lcl|c240692_g2_i1|m.27612,lcl|c215616_g6_i2|m.4120	
GO:0018130	heterocycle biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143,lcl|c240692_g2_i1|m.27612	
GO:0030036	actin cytoskeleton organization	biological_process	1E0		lcl|c222555_g2_i4|m.8428	
GO:0098660	inorganic ion transmembrane transport	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0009141	nucleoside triphosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0044267	cellular protein metabolic process	biological_process	1E0		lcl|c228789_g1_i1|m.13647,lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498,lcl|c228940_g3_i1|m.13807	
GO:0009142	nucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0098662	inorganic cation transmembrane transport	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0007166	cell surface receptor signaling pathway	biological_process	1E0		lcl|c243429_g2_i2|m.30976,lcl|c228940_g3_i1|m.13807	
GO:0009144	purine nucleoside triphosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0009145	purine nucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:1901293	nucleoside phosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0044271	cellular nitrogen compound biosynthetic process	biological_process	1E0		lcl|c227721_g2_i2|m.12707,lcl|c232541_g3_i1|m.17498,lcl|c229310_g3_i5|m.14143,lcl|c240692_g2_i1|m.27612	
GO:0008610	lipid biosynthetic process	biological_process	1E0		lcl|c234041_g5_i1|m.19364	
GO:0044272	sulfur compound biosynthetic process	biological_process	1E0		lcl|c227188_g1_i3|m.12224	
GO:0009150	purine ribonucleotide metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0009152	purine ribonucleotide biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0061615	glycolytic process through fructose-6-phosphate	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0044281	small molecule metabolic process	biological_process	1E0		lcl|c223345_g3_i1|m.9044,lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143,lcl|c240253_g1_i1|m.26963,lcl|c223351_g1_i1|m.9046,lcl|c227188_g1_i3|m.12224	
GO:0009156	ribonucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0046031	ADP metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0046034	ATP metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0009161	ribonucleoside monophosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0001990	regulation of systemic arterial blood pressure by hormone	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0001991	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0003073	regulation of systemic arterial blood pressure	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0007186	G-protein coupled receptor signaling pathway	biological_process	1E0		lcl|c222155_g2_i2|m.8140	
GO:0009163	nucleoside biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0006081	cellular aldehyde metabolic process	biological_process	1E0		lcl|c234898_g1_i3|m.20394	
GO:0006082	organic acid metabolic process	biological_process	1E0		lcl|c223345_g3_i1|m.9044,lcl|c229342_g3_i2|m.14179,lcl|c223351_g1_i1|m.9046,lcl|c227188_g1_i3|m.12224	
GO:0009165	nucleotide biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0006084	acetyl-CoA metabolic process	biological_process	1E0		lcl|c227188_g1_i3|m.12224	
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0006085	acetyl-CoA biosynthetic process	biological_process	1E0		lcl|c227188_g1_i3|m.12224	
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	biological_process	1E0		lcl|c227188_g1_i3|m.12224	
GO:0006090	pyruvate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c227188_g1_i3|m.12224	
GO:0006091	generation of precursor metabolites and energy	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0002002	regulation of angiotensin levels in blood	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0002003	angiotensin maturation	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	biological_process	1E0		lcl|c231430_g2_i12|m.16236	
GO:0006096	glycolytic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0009179	purine ribonucleoside diphosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0006637	acyl-CoA metabolic process	biological_process	1E0		lcl|c227188_g1_i3|m.12224	
GO:0015031	protein transport	biological_process	1E0		lcl|c235089_g1_i3|m.20552,lcl|c207931_g1_i1|m.1711	
GO:0009185	ribonucleoside diphosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0072521	purine-containing compound metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
GO:0072522	purine-containing compound biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14143	
GO:0072524	pyridine-containing compound metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179	
GO:0031323	regulation of cellular metabolic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0031324	negative regulation of cellular metabolic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0019318	hexose metabolic process	biological_process	1E0		lcl|c240253_g1_i1|m.26963	
GO:0055114	oxidation-reduction process	biological_process	1E0		lcl|c222155_g2_i2|m.8140,lcl|c234898_g1_i3|m.20394,lcl|c223345_g3_i1|m.9044,lcl|c234041_g5_i1|m.19364,lcl|c223351_g1_i1|m.9046,lcl|c230944_g4_i1|m.15814,lcl|c227188_g1_i3|m.12224,lcl|c235548_g1_i1|m.21054,lcl|c228728_g1_i4|m.13597	
GO:0031326	regulation of cellular biosynthetic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0009199	ribonucleoside triphosphate metabolic process	biological_process	1E0		lcl|c229342_g3_i2|m.14179,lcl|c229310_g3_i5|m.14143	
